idx;myDate;WKN;Name;Value;SMA;Einstiegspreis;Distance;Account;Trend
4196;2016-02-01;A1EWWW;Adidas;95,56;80,354296875;71,38;0,159122050282545;34,4270305061254;20: Rise
4197;2016-02-02;A1EWWW;Adidas;94,05;80,515;71,38;0,143912812333865;33,8830286636783;20: Rise
4198;2016-02-03;A1EWWW;Adidas;92;80,6596875;71,38;0,123264266304348;33,1444831159851;20: Rise
4199;2016-02-04;A1EWWW;Adidas;92,9;80,807109375;71,38;0,130171050861141;33,4687226247284;20: Rise
4200;2016-02-05;A1EWWW;Adidas;90,21;80,954609375;71,38;0,102598277629975;32,4996067597067;20: Rise
4201;2016-02-08;A1EWWW;Adidas;86,54;81,09421875;71,38;0,0629279090593946;31,1774300962756;20: Rise
4202;2016-02-09;A1EWWW;Adidas;86,46;81,22875;71,38;0,0605048577376822;31,1486088066095;20: Rise
4203;2016-02-10;A1EWWW;Adidas;87,02;81,370390625;71,38;0,0649231139393243;31,350357834272;20: Rise
4204;2016-02-11;A1EWWW;Adidas;89,05;81,53171875;71,38;0,0844276389668726;32,0816980595486;20: Rise
4205;2016-02-12;A1EWWW;Adidas;88,14;81,69015625;71,38;0,0731772606081238;31,753855889597;20: Rise
4206;2016-02-15;A1EWWW;Adidas;91,14;81,875625;71,38;0,101649934167216;32,8346542520748;20: Rise
4207;2016-02-16;A1EWWW;Adidas;91,14;82,069609375;71,38;0,0995215122339262;32,8346542520748;20: Rise
4208;2016-02-17;A1EWWW;Adidas;95,33;82,3028125;71,38;0,136653598027904;34,3441692983354;20: Rise
4209;2016-02-18;A1EWWW;Adidas;98,79;82,577109375;71,38;0,164114694047981;35,5906900763931;20: Rise
4210;2016-02-19;A1EWWW;Adidas;99,34;82,8403125;71,38;0,166093089389974;35,7888364428474;20: Rise
4211;2016-02-22;A1EWWW;Adidas;99,24;83,1075;71,38;0,16256045949214;35,7528098307648;20: Rise
4212;2016-02-23;A1EWWW;Adidas;98,15;83,351015625;71,38;0,150779260061131;35,3601197590645;20: Rise
4213;2016-02-24;A1EWWW;Adidas;96,49;83,581484375;71,38;0,133780864597368;34,7620779984935;20: Rise
4214;2016-02-25;A1EWWW;Adidas;98,76;83,831796875;71,38;0,151156370240988;35,5798820927684;20: Rise
4215;2016-02-26;A1EWWW;Adidas;98,9;84,09375;71,38;0,149709302325582;35,630319349684;20: Rise
4216;2016-02-29;A1EWWW;Adidas;98,46;84,349453125;71,38;0,143312480956734;35,4718022565206;20: Rise
4217;2016-03-01;A1EWWW;Adidas;100,85;84,61171875;71,38;0,161014191869113;36,3328382852945;20: Rise
4218;2016-03-02;A1EWWW;Adidas;98,88;84,875;71,38;0,141636326860842;35,6231140272675;20: Rise
4219;2016-03-03;A1EWWW;Adidas;96,88;85,119765625;71,38;0,12138970246697;34,9025817856156;20: Rise
4220;2016-03-04;A1EWWW;Adidas;97,43;85,362109375;71,38;0,123862163861234;35,1007281520699;20: Rise
4221;2016-03-07;A1EWWW;Adidas;96,97;85,6021875;71,38;0,117230200061875;34,9350057364899;20: Rise
4222;2016-03-08;A1EWWW;Adidas;95,56;85,8353124999999;71,38;0,101765252197573;34,4270305061254;20: Rise
4223;2016-03-09;A1EWWW;Adidas;96,33;86,0753125;71,38;0,106453726772553;34,7044354191614;20: Rise
4224;2016-03-10;A1EWWW;Adidas;97,57;86,32375;71,38;0,115263400635442;35,1511654089855;20: Rise
4225;2016-03-11;A1EWWW;Adidas;99,67;86,59125;71,38;0,131220527741548;35,9077242627199;20: Rise
4226;2016-03-14;A1EWWW;Adidas;101,95;86,865234375;71,38;0,14796238965179;36,7291310182031;20: Rise
4227;2016-03-15;A1EWWW;Adidas;101,4;87,11578125;71,38;0,14087000739645;36,5309846517488;20: Rise
4228;2016-03-16;A1EWWW;Adidas;102,5;87,368359375;71,38;0,147625762195122;36,9272773846573;20: Rise
4229;2016-03-17;A1EWWW;Adidas;100,15;87,597734375;71,38;0,125334654268597;36,0806520007164;20: Rise
4230;2016-03-18;A1EWWW;Adidas;100,2;87,838359375;71,38;0,123369666916168;36,0986653067577;20: Rise
4231;2016-03-21;A1EWWW;Adidas;100,1;88,07921875;71,38;0,120087724775225;36,0626386946751;20: Rise
4232;2016-03-22;A1EWWW;Adidas;101,35;88,335546875;71,38;0,128410982979773;36,5129713457075;20: Rise
4233;2016-03-23;A1EWWW;Adidas;103,15;88,58375;71,38;0,141214251090645;37,1614503631942;20: Rise
4234;2016-03-24;A1EWWW;Adidas;102,45;88,830390625;71,38;0,132939086139581;36,909264078616;20: Rise
4235;2016-03-25;A1EWWW;Adidas;102,45;89,079375;71,38;0,13050878477306;36,909264078616;20: Rise
4236;2016-03-28;A1EWWW;Adidas;102,45;89,3171875;71,38;0,128187530502684;36,909264078616;20: Rise
4237;2016-03-29;A1EWWW;Adidas;102,4;89,55703125;71,38;0,125419616699219;36,8912507725747;20: Rise
4238;2016-03-30;A1EWWW;Adidas;104,6;89,81328125;71,38;0,141364423996176;37,6838362383918;20: Rise
4239;2016-03-31;A1EWWW;Adidas;103;90,0440625;71,38;0,125785800970874;37,1074104450703;20: Rise
4240;2016-04-01;A1EWWW;Adidas;102,45;90,261953125;71,38;0,118965806490971;36,909264078616;20: Rise
4241;2016-04-04;A1EWWW;Adidas;103,85;90,49;71,38;0,12864708714492;37,4136366477723;20: Rise
4242;2016-04-05;A1EWWW;Adidas;102,75;90,705;71,38;0,117226277372263;37,0173439148638;20: Rise
4243;2016-04-06;A1EWWW;Adidas;104,1;90,9221875;71,38;0,126588016330451;37,5037031779788;20: Rise
4244;2016-04-07;A1EWWW;Adidas;103,1;91,13546875;71,38;0,116047829776915;37,1434370571529;20: Rise
4245;2016-04-08;A1EWWW;Adidas;103;91,351796875;71,38;0,113089350728155;37,1074104450703;20: Rise
4246;2016-04-11;A1EWWW;Adidas;102,35;91,556875;71,38;0,105453102100635;36,8732374665334;20: Rise
4247;2016-04-12;A1EWWW;Adidas;103,1;91,75984375;71,38;0,109991816197866;37,1434370571529;20: Rise
4248;2016-04-13;A1EWWW;Adidas;104,05;91,97390625;71,38;0,116060487746276;37,4856898719375;20: Rise
4249;2016-04-14;A1EWWW;Adidas;105,25;92,1965625;71,38;0,124023159144893;37,9180092169286;20: Rise
4250;2016-04-15;A1EWWW;Adidas;104,35;92,409765625;71,38;0,114424862242453;37,5937697081853;20: Rise
4251;2016-04-18;A1EWWW;Adidas;106,5;92,6253125;71,38;0,130278755868544;38,368341867961;20: Rise
4252;2016-04-19;A1EWWW;Adidas;108,6;92,847578125;71,38;0,145049925184162;39,1249007216955;20: Rise
4253;2016-04-20;A1EWWW;Adidas;107,4;93,050625;71,38;0,133606843575419;38,6925813767043;20: Rise
4254;2016-04-21;A1EWWW;Adidas;106,75;93,245390625;71,38;0,1265068793911;38,4584083981675;20: Rise
4255;2016-04-22;A1EWWW;Adidas;107,15;93,443515625;71,38;0,12791865958936;38,6025148464979;20: Rise
4256;2016-04-25;A1EWWW;Adidas;107,85;93,63609375;71,38;0,131793289290681;38,854701131076;20: Rise
4257;2016-04-26;A1EWWW;Adidas;107,6;93,833984375;71,38;0,127936948187732;38,7646346008695;20: Rise
4258;2016-04-27;A1EWWW;Adidas;114;94,0875;71,38;0,174671052631579;41,0703377741555;20: Rise
4259;2016-04-28;A1EWWW;Adidas;113,9;94,3460937500001;71,38;0,171676086479367;41,0343111620729;20: Rise
4260;2016-04-29;A1EWWW;Adidas;112,6;94,5914062500001;71,38;0,159934225133214;40,5659652049992;20: Rise
4261;2016-05-02;A1EWWW;Adidas;114,1;94,8410937500001;71,38;0,168789712971077;41,106364386238;20: Rise
4262;2016-05-03;A1EWWW;Adidas;113,45;95,0304687500001;71,38;0,162358142353459;40,8721914077012;20: Rise
4263;2016-05-04;A1EWWW;Adidas;112,45;95,2214062500001;71,38;0,153211149399733;40,5119252868753;20: Rise
4264;2016-05-05;A1EWWW;Adidas;113,1;95,4272656250001;71,38;0,156257598364279;40,7460982654121;20: Rise
4265;2016-05-06;A1EWWW;Adidas;114,1;95,6296093750001;71,38;0,161878971297107;41,106364386238;20: Rise
4266;2016-05-09;A1EWWW;Adidas;114,3;95,8211718750001;71,38;0,161669537401574;41,1784176104032;20: Rise
4267;2016-05-10;A1EWWW;Adidas;114,15;96,0359375000001;71,38;0,158686487078405;41,1243776922793;20: Rise
4268;2016-05-11;A1EWWW;Adidas;113,3;96,2511718750001;71,38;0,150475093777581;40,8181514895773;20: Rise
4269;2016-05-12;A1EWWW;Adidas;113,4;96,466640625;71,38;0,149324156746031;40,8541781016599;20: Rise
4270;2016-05-13;A1EWWW;Adidas;109,9;96,649609375;71,38;0,120567703594176;39,5932466787692;20: Rise
4271;2016-05-16;A1EWWW;Adidas;109,9;96,82921875;71,38;0,118933405368517;39,5932466787692;20: Rise
4272;2016-05-17;A1EWWW;Adidas;109,95;97,0031250000001;71,38;0,11775238744884;39,6112599848105;20: Rise
4273;2016-05-18;A1EWWW;Adidas;110,55;97,17859375;71,38;0,120953471279963;39,827419657306;20: Rise
4274;2016-05-19;A1EWWW;Adidas;109,5;97,33578125;71,38;0,111088755707762;39,4491402304388;20: Rise
4275;2016-05-20;A1EWWW;Adidas;113,1;97,535234375;71,38;0,137619501547303;40,7460982654121;20: Rise
4276;2016-05-23;A1EWWW;Adidas;114,05;97,7246875;71,38;0,143141714160456;41,0883510801968;20: Rise
4277;2016-05-24;A1EWWW;Adidas;114,8;97,9159375;71,38;0,147073715156794;41,3585506708162;20: Rise
4278;2016-05-25;A1EWWW;Adidas;114,6;98,112265625;71,38;0,143872027705061;41,286497446651;20: Rise
4279;2016-05-26;A1EWWW;Adidas;116,05;98,303359375;71,38;0,152922366436881;41,8088833218486;20: Rise
4280;2016-05-27;A1EWWW;Adidas;115,65;98,481015625;71,38;0,148456414829226;41,6647768735182;20: Rise
4281;2016-05-30;A1EWWW;Adidas;115,75;98,655546875;71,38;0,147684260259179;41,7008034856008;20: Rise
4282;2016-05-31;A1EWWW;Adidas;115,15;98,848125;71,38;0,141570777247069;41,4846438131053;20: Rise
4283;2016-06-01;A1EWWW;Adidas;116,15;99,0453125;71,38;0,147263775290572;41,8449099339312;20: Rise
4284;2016-06-02;A1EWWW;Adidas;116,9;99,233515625;71,38;0,151124759409752;42,1151095245506;20: Rise
4285;2016-06-03;A1EWWW;Adidas;116,85;99,43390625;71,38;0,149046587505349;42,0970962185093;20: Rise
4286;2016-06-06;A1EWWW;Adidas;117,6;99,661953125;71,38;0,152534412202381;42,3672958091288;20: Rise
4287;2016-06-07;A1EWWW;Adidas;119,6;99,911953125;71,38;0,164615776546823;43,0878280507806;20: Rise
4288;2016-06-08;A1EWWW;Adidas;119,5;100,169375;71,38;0,161762552301255;43,051801438698;20: Rise
4289;2016-06-09;A1EWWW;Adidas;119,4;100,430859375;71,38;0,158870524497488;43,0157748266154;20: Rise
4290;2016-06-10;A1EWWW;Adidas;118,95;100,666328125;71,38;0,153708885035729;42,8536550722438;20: Rise
4291;2016-06-13;A1EWWW;Adidas;117,5;100,88765625;71,38;0,14138164893617;42,3312691970462;20: Rise
4292;2016-06-14;A1EWWW;Adidas;115,05;101,07515625;71,38;0,121467568448501;41,4486172010227;20: Rise
4293;2016-06-15;A1EWWW;Adidas;115,3;101,280390625;71,38;0,121592449045967;41,5386837312292;20: Rise
4294;2016-06-16;A1EWWW;Adidas;115,5;101,499375;71,38;0,121217532467533;41,6107369553943;20: Rise
4295;2016-06-17;A1EWWW;Adidas;117,2;101,726953125;71,38;0,132022584257679;42,2231893607984;20: Rise
4296;2016-06-20;A1EWWW;Adidas;121,95;101,97515625;71,38;0,163795356703567;43,9344534347216;20: Rise
4297;2016-06-21;A1EWWW;Adidas;123;102,2315625;71,38;0,168849085365854;44,3127328615888;20: Rise
4298;2016-06-22;A1EWWW;Adidas;123,8;102,49421875;71,38;0,172098394588045;44,6009457582495;20: Rise
4299;2016-06-23;A1EWWW;Adidas;123,5;102,763046875;71,38;0,167910551619433;44,4928659220017;20: Rise
4300;2016-06-24;A1EWWW;Adidas;119,85;102,984453125;71,38;0,140722126616604;43,1778945809871;20: Rise
4301;2016-06-27;A1EWWW;Adidas;119,75;103,217578125;71,38;0,138057802713987;43,1418679689045;20: Rise
4302;2016-06-28;A1EWWW;Adidas;122,65;103,473359375;71,38;0,156352552996331;44,1866397192997;20: Rise
4303;2016-06-29;A1EWWW;Adidas;125,8;103,75375;71,38;0,175248410174881;45,3214779999014;20: Rise
4304;2016-06-30;A1EWWW;Adidas;128,45;104,073359375;71,38;0,189775326002336;46,2761832200901;20: Rise
4305;2016-07-01;A1EWWW;Adidas;128,2;104,393359375;71,38;0,185699224843994;46,1861166898836;20: Rise
4306;2016-07-04;A1EWWW;Adidas;127,4;104,715;71,38;0,178061224489796;45,8979037932229;20: Rise
4307;2016-07-05;A1EWWW;Adidas;125,55;105,03265625;71,38;0,163419703305456;45,2314114696949;20: Rise
4308;2016-07-06;A1EWWW;Adidas;128;105,380703125;71,38;0,176713256835938;46,1140634657184;20: Rise
4309;2016-07-07;A1EWWW;Adidas;126,55;105,70328125;71,38;0,164731084551561;45,5916775905208;20: Rise
4310;2016-07-08;A1EWWW;Adidas;126,9;106,020546875;71,38;0,164534697596533;45,7177707328099;20: Rise
4311;2016-07-11;A1EWWW;Adidas;129,85;106,36515625;71,38;0,180861330381209;46,7805557892464;20: Rise
4312;2016-07-12;A1EWWW;Adidas;130,95;106,72640625;71,38;0,184983533791524;47,1768485221549;20: Rise
4313;2016-07-13;A1EWWW;Adidas;131,25;107,09546875;71,38;0,184034523809524;47,2849283584027;20: Rise
4314;2016-07-14;A1EWWW;Adidas;129,8;107,4121875;71,38;0,172479295069338;46,7625424832051;20: Rise
4315;2016-07-15;A1EWWW;Adidas;131,55;107,721171875;71,38;0,18113894431775;47,3930081946504;20: Rise
4316;2016-07-18;A1EWWW;Adidas;131,15;108,02640625;71,38;0,176314096454442;47,2489017463201;20: Rise
4317;2016-07-19;A1EWWW;Adidas;132,65;108,356328125;71,38;0,183141137391632;47,789300927559;20: Rise
4318;2016-07-20;A1EWWW;Adidas;136,6;108,710390625;71,38;0,204169907576867;49,2123521048214;20: Rise
4319;2016-07-21;A1EWWW;Adidas;138,25;109,070078125;71,38;0,211066342676311;49,8067912041841;20: Rise
4320;2016-07-22;A1EWWW;Adidas;137;109,416796875;71,38;0,201337249087591;49,3564585531517;20: Rise
4321;2016-07-25;A1EWWW;Adidas;139,1;109,776875;71,38;0,210806074766355;50,1130174068862;20: Rise
4322;2016-07-26;A1EWWW;Adidas;139,3;110,1346875;71,38;0,209370513280689;50,1850706310514;20: Rise
4323;2016-07-27;A1EWWW;Adidas;140,55;110,490703125;71,38;0,213869063500534;50,6354032820838;20: Rise
4324;2016-07-28;A1EWWW;Adidas;144,1;110,869921875;71,38;0,230604289555864;51,9143480110158;20: Rise
4325;2016-07-29;A1EWWW;Adidas;146,75;111,281640625;71,38;0,241692397785349;52,8690532312045;20: Rise
4326;2016-08-01;A1EWWW;Adidas;148,8;111,725390625;71,38;0,249157321068549;53,6075987788976;20: Rise
4327;2016-08-02;A1EWWW;Adidas;148,2;112,157421875;71,38;0,243202281545209;53,3914391064021;20: Rise
4328;2016-08-03;A1EWWW;Adidas;147,9;112,608125;71,38;0,23861984448952;53,2833592701543;20: Rise
4329;2016-08-04;A1EWWW;Adidas;145;113,06484375;71,38;0,220242456896552;52,2385875197591;20: Rise
4330;2016-08-05;A1EWWW;Adidas;146,5;113,53390625;71,38;0,225024530716724;52,778986700998;20: Rise
4331;2016-08-08;A1EWWW;Adidas;147,9;114,00953125;71,38;0,22914448106829;53,2833592701543;20: Rise
4332;2016-08-09;A1EWWW;Adidas;148,5;114,473984375;71,38;0,229131418350168;53,4995189426499;20: Rise
4333;2016-08-10;A1EWWW;Adidas;152,25;114,97484375;71,38;0,244828612479475;54,8505168957471;20: Rise
4334;2016-08-11;A1EWWW;Adidas;154,3;115,46828125;71,38;0,251663763771873;55,5890624434402;20: Rise
4335;2016-08-12;A1EWWW;Adidas;155,15;115,968359375;71,38;0,252540384305511;55,8952886461423;20: Rise
4336;2016-08-15;A1EWWW;Adidas;156,15;116,443515625;71,38;0,254284241914826;56,2555547669682;20: Rise
4337;2016-08-16;A1EWWW;Adidas;155,8;116,88890625;71,38;0,24975028080873;56,1294616246791;20: Rise
4338;2016-08-17;A1EWWW;Adidas;156,1;117,33234375;71,38;0,248351417360667;56,2375414609269;20: Rise
4339;2016-08-18;A1EWWW;Adidas;156,2;117,77734375;71,38;0,245983714788733;56,2735680730095;20: Rise
4340;2016-08-19;A1EWWW;Adidas;156,55;118,23359375;71,38;0,244755070265091;56,3996612152986;20: Rise
4341;2016-08-22;A1EWWW;Adidas;153,9;118,682109375;71,38;0,228836196393763;55,4449559951099;20: Rise
4342;2016-08-23;A1EWWW;Adidas;153,95;119,11328125;71,38;0,226285928873011;55,4629693011511;20: Rise
4343;2016-08-24;A1EWWW;Adidas;153,05;119,536328125;71,38;0,218972047533486;55,1387297924078;20: Rise
4344;2016-08-25;A1EWWW;Adidas;152,1;119,955390625;71,38;0,211338654667982;54,7964769776232;20: Rise
4345;2016-08-26;A1EWWW;Adidas;153,55;120,367109375;71,38;0,216104790784761;55,3188628528208;20: Rise
4346;2016-08-29;A1EWWW;Adidas;152,7;120,787578125;71,38;0,208987700556647;55,0126366501188;20: Rise
4347;2016-08-30;A1EWWW;Adidas;152,2;121,219765625;71,38;0,203549503120894;54,8325035897058;20: Rise
4348;2016-08-31;A1EWWW;Adidas;148,95;121,622265625;71,38;0,183469180093991;53,6616386970215;20: Rise
4349;2016-09-01;A1EWWW;Adidas;147,8;122,019375;71,38;0,174429127198918;53,2473326580717;20: Rise
4350;2016-09-02;A1EWWW;Adidas;145,45;122,409140625;71,38;0,158410858542455;52,4007072741308;20: Rise
4351;2016-09-05;A1EWWW;Adidas;147,35;122,807734375;71,38;0,166557622158127;53,0852129037001;20: Rise
4352;2016-09-06;A1EWWW;Adidas;146,5;123,19;71,38;0,159112627986348;52,778986700998;20: Rise
4353;2016-09-07;A1EWWW;Adidas;148,35;123,5703125;71,38;0,167035305021908;53,445479024526;20: Rise
4354;2016-09-08;A1EWWW;Adidas;146,15;123,915625;71,38;0,152133937735204;52,6528935587089;20: Rise
4355;2016-09-09;A1EWWW;Adidas;145,05;124,256640625;71,38;0,143353046363323;52,2566008258004;20: Rise
4356;2016-09-12;A1EWWW;Adidas;146,2;124,598046875;71,38;0,147756177325582;52,6709068647502;20: Rise
4357;2016-09-13;A1EWWW;Adidas;148,05;124,972265625;71,38;0,155877976190476;53,3373991882782;20: Rise
4358;2016-09-14;A1EWWW;Adidas;148,4;125,348828125;71,38;0,155331346866577;53,4634923305673;20: Rise
4359;2016-09-15;A1EWWW;Adidas;150,6;125,743359375;71,38;0,165050734561753;54,2560777963843;20: Rise
4360;2016-09-16;A1EWWW;Adidas;149,9;126,12265625;71,38;0,158621372581721;54,0038915118062;20: Rise
4361;2016-09-19;A1EWWW;Adidas;149,2;126,482421875;71,38;0,152262587969169;53,751705227228;20: Rise
4362;2016-09-20;A1EWWW;Adidas;151,3;126,8640625;71,38;0,161506526768011;54,5082640809625;20: Rise
4363;2016-09-21;A1EWWW;Adidas;153,05;127,259375;71,38;0,168511107481216;55,1387297924078;20: Rise
4364;2016-09-22;A1EWWW;Adidas;154,85;127,66875;71,38;0,175532773651921;55,7872088098945;20: Rise
4365;2016-09-23;A1EWWW;Adidas;155,1;128,08046875;71,38;0,174207164732431;55,877275340101;20: Rise
4366;2016-09-26;A1EWWW;Adidas;153,25;128,460546875;71,38;0,161758258564437;55,210783016573;20: Rise
4367;2016-09-27;A1EWWW;Adidas;152,3;128,845703125;71,38;0,154000636080105;54,8685302017884;20: Rise
4368;2016-09-28;A1EWWW;Adidas;155,55;129,260546875;71,38;0,169009663291546;56,0393950944726;20: Rise
4369;2016-09-29;A1EWWW;Adidas;153,6;129,64921875;71,38;0,155929565429688;55,3368761588621;20: Rise
4370;2016-09-30;A1EWWW;Adidas;154,5;130,053515625;71,38;0,158229672330098;55,6611156676054;20: Rise
4371;2016-10-03;A1EWWW;Adidas;154,5;130,447265625;71,38;0,155681128640777;55,6611156676054;20: Rise
4372;2016-10-04;A1EWWW;Adidas;157,4;130,871484375;71,38;0,168542030654384;56,7058874180006;20: Rise
4373;2016-10-05;A1EWWW;Adidas;155,85;131,284375;71,38;0,157623516201476;56,1474749307204;20: Rise
4374;2016-10-06;A1EWWW;Adidas;153,8;131,686328125;71,38;0,143782001788037;55,4089293830273;20: Rise
4375;2016-10-07;A1EWWW;Adidas;155,15;132,09296875;71,38;0,14861122300999;55,8952886461423;20: Rise
4376;2016-10-10;A1EWWW;Adidas;157,85;132,51328125;71,38;0,160511363636364;56,8680071723723;20: Rise
4377;2016-10-11;A1EWWW;Adidas;155,55;132,90625;71,38;0,145572163291546;56,0393950944726;20: Rise
4378;2016-10-12;A1EWWW;Adidas;155,7;133,307421875;71,38;0,143818741971741;56,0934350125965;20: Rise
4379;2016-10-13;A1EWWW;Adidas;153,2;133,672265625;71,38;0,127465629079635;55,1927697105317;20: Rise
4380;2016-10-14;A1EWWW;Adidas;157,1;134,051171875;71,38;0,146714373806493;56,5978075817528;20: Rise
4381;2016-10-17;A1EWWW;Adidas;155,95;134,43046875;71,38;0,137989940686118;56,183501542803;20: Rise
4382;2016-10-18;A1EWWW;Adidas;157,8;134,829296875;71,38;0,145568460868188;56,849993866331;20: Rise
4383;2016-10-19;A1EWWW;Adidas;158,5;135,23046875;71,38;0,146810922712934;57,1021801509091;20: Rise
4384;2016-10-20;A1EWWW;Adidas;159,5;135,633984375;71,38;0,14963019200627;57,462446271735;20: Rise
4385;2016-10-21;A1EWWW;Adidas;156,65;136,0171875;71,38;0,131712815193106;56,4356878273812;20: Rise
4386;2016-10-24;A1EWWW;Adidas;155,2;136,3390625;71,38;0,121526659149484;55,9133019521836;20: Rise
4387;2016-10-25;A1EWWW;Adidas;152,7;136,6421875;71,38;0,105159217419777;55,0126366501188;20: Rise
4388;2016-10-26;A1EWWW;Adidas;149,4;136,9296875;71,38;0,0834692938420347;53,8237584513932;20: Rise
4389;2016-10-27;A1EWWW;Adidas;149,65;137,207421875;71,38;0,0831445247243565;53,9138249815997;20: Rise
4390;2016-10-28;A1EWWW;Adidas;149,7;137,490625;71,38;0,0815589512358047;53,931838287641;20: Rise
4391;2016-10-31;A1EWWW;Adidas;149,4;137,779296875;71,38;0,0777824841030788;53,8237584513932;20: Rise
4392;2016-11-01;A1EWWW;Adidas;147,1;138,044921875;71,38;0,0615572952073417;52,9951463734936;20: Rise
4393;2016-11-02;A1EWWW;Adidas;146,55;138,2984375;71,38;0,0563054418287272;52,7970000070393;20: Rise
4394;2016-11-03;A1EWWW;Adidas;137,35;138,478515625;71,38;-0,00821634965416823;49,4825516954408;20: Rise
4395;2016-11-04;A1EWWW;Adidas;133,05;138,626171875;71,38;-0,0419103485531753;47,9334073758893;20: Rise
4396;2016-11-07;A1EWWW;Adidas;136,45;138,80703125;71,38;-0,0172739556614145;49,1583121866975;20: Rise
4397;2016-11-08;A1EWWW;Adidas;136,6;138,98828125;71,38;-0,0174837573206443;49,2123521048214;20: Rise
4398;2016-11-09;A1EWWW;Adidas;139,7;139,22109375;71,38;0,00342810486757333;50,3291770793817;20: Rise
4399;2016-11-10;A1EWWW;Adidas;131,7;139,39140625;71,38;-0,0584009586180714;47,4470481127743;20: Rise
4400;2016-11-11;A1EWWW;Adidas;133,45;139,575;71,38;-0,0458973398276508;48,0775138242197;20: Rise
4401;2016-11-14;A1EWWW;Adidas;134,2;139,759765625;71,38;-0,0414289539865873;48,3477134148391;20: Rise
4402;2016-11-15;A1EWWW;Adidas;138,75;139,98828125;71,38;-0,00892454954954955;49,9869242645971;20: Rise
4403;2016-11-16;A1EWWW;Adidas;137,45;140,178515625;71,38;-0,0198509685340124;49,5185783075234;20: Rise
4404;2016-11-17;A1EWWW;Adidas;139,5;140,37734375;71,38;-0,00628920250896074;50,2571238552165;20: Rise
4405;2016-11-18;A1EWWW;Adidas;139;140,56640625;71,38;-0,0112691097122304;50,0769907948036;20: Rise
4406;2016-11-21;A1EWWW;Adidas;139,5;140,7609375;71,38;-0,00903897849462394;50,2571238552165;20: Rise
4407;2016-11-22;A1EWWW;Adidas;139,05;140,940625;71,38;-0,0135967277957571;50,0950041008449;20: Rise
4408;2016-11-23;A1EWWW;Adidas;138,85;141,121875;71,38;-0,0163620813827871;50,0229508766797;20: Rise
4409;2016-11-24;A1EWWW;Adidas;138,65;141,30078125;71,38;-0,0191185088351967;49,9508976525145;20: Rise
4410;2016-11-25;A1EWWW;Adidas;139,2;141,488671875;71,38;-0,016441608297414;50,1490440189688;20: Rise
4411;2016-11-28;A1EWWW;Adidas;137,6;141,65625;71,38;-0,0294785610465119;49,5726182256473;20: Rise
4412;2016-11-29;A1EWWW;Adidas;139,4;141,83203125;71,38;-0,0174464221664277;50,2210972431339;20: Rise
4413;2016-11-30;A1EWWW;Adidas;139;142,005078125;71,38;-0,0216192670863312;50,0769907948036;20: Rise
4414;2016-12-01;A1EWWW;Adidas;137,65;142,16171875;71,38;-0,0327767435524884;49,5906315316886;20: Rise
4415;2016-12-02;A1EWWW;Adidas;138,5;142,309375;71,38;-0,0275045126353796;49,8968577343906;20: Rise
4416;2016-12-05;A1EWWW;Adidas;141;142,47734375;71,38;-0,0104776152482273;50,7975230364554;20: Rise
4417;2016-12-06;A1EWWW;Adidas;141,15;142,647265625;71,38;-0,0106076204392493;50,8515629545793;20: Rise
4418;2016-12-07;A1EWWW;Adidas;142,45;142,830859375;71,38;-0,00267363548613609;51,319908911653;20: Rise
4419;2016-12-08;A1EWWW;Adidas;144,7;143,043359375;71,38;0,0114487949205248;52,1305076835113;20: Rise
4420;2016-12-09;A1EWWW;Adidas;144,4;143,27265625;71,38;0,00780708968144001;52,0224278472636;20: Rise
4421;2016-12-12;A1EWWW;Adidas;144,3;143,49921875;71,38;0,00554941961191922;51,986401235181;20: Rise
4422;2016-12-13;A1EWWW;Adidas;145,8;143,7359375;71,38;0,0141568072702328;52,5268004164199;20: Rise
4423;2016-12-14;A1EWWW;Adidas;142,85;143,936328125;71,38;-0,0076046771088558;51,4640153599834;20: Rise
4424;2016-12-15;A1EWWW;Adidas;143,7;144,10625;71,38;-0,00282707028531703;51,7702415626854;20: Rise
4425;2016-12-16;A1EWWW;Adidas;144,75;144,276171875;71,38;0,00327342400690795;52,1485209895527;20: Rise
4426;2016-12-19;A1EWWW;Adidas;145;144,441796875;71,38;0,00384967672413758;52,2385875197591;20: Rise
4427;2016-12-20;A1EWWW;Adidas;146,15;144,61875;71,38;0,0104772494012996;52,6528935587089;20: Rise
4428;2016-12-21;A1EWWW;Adidas;144,75;144,81328125;71,38;-0,000437176165803619;52,1485209895527;20: Rise
4429;2016-12-22;A1EWWW;Adidas;144,9;145,009765625;71,38;-0,000757526742581443;52,2025609076765;20: Rise
4430;2016-12-23;A1EWWW;Adidas;144,5;145,18046875;71,38;-0,00470912629757837;52,0584544593462;20: Rise
4431;2016-12-26;A1EWWW;Adidas;144,5;145,3265625;71,38;-0,00572015570934311;52,0584544593462;20: Rise
4432;2016-12-27;A1EWWW;Adidas;145,55;145,46015625;71,38;0,000617270697354666;52,4367338862134;20: Rise
4433;2016-12-28;A1EWWW;Adidas;147,25;145,608984375;71,38;0,011144418505942;53,0491862916175;20: Rise
4434;2016-12-29;A1EWWW;Adidas;147,95;145,76953125;71,38;0,0147378759716116;53,3013725761956;20: Rise
4435;2016-12-30;A1EWWW;Adidas;150,15;145,96171875;71,38;0,0278939810189806;54,0939580420126;20: Rise
