Idx	myDate	Value	SMA	Distance	Account	Trend
489	2001-11-15	0,00	0,00	0,0000	0,00	0
490	2001-11-16	0,00	0,00	0,0000	0,00	0
491	2001-11-19	0,00	0,00	0,0000	0,00	0
492	2001-11-20	0,00	0,00	0,0000	0,00	0
493	2001-11-21	0,00	0,00	0,0000	0,00	0
494	2001-11-22	0,00	0,00	0,0000	0,00	0
495	2001-11-23	0,00	0,00	0,0000	0,00	0
496	2001-11-26	0,00	0,00	0,0000	0,00	0
497	2001-11-27	0,00	0,00	0,0000	0,00	0
498	2001-11-28	0,00	0,00	0,0000	0,00	0
499	2001-11-29	0,00	0,00	0,0000	0,00	0
500	2001-11-30	0,00	0,00	0,0000	0,00	0
501	2001-12-03	0,00	0,00	0,0000	0,00	0
502	2001-12-04	0,00	0,00	0,0000	0,00	0
503	2001-12-05	0,00	0,00	0,0000	0,00	0
504	2001-12-06	0,00	0,00	0,0000	0,00	0
505	2001-12-07	0,00	0,00	0,0000	0,00	0
506	2001-12-10	0,00	0,00	0,0000	0,00	0
507	2001-12-11	0,00	0,00	0,0000	0,00	0
508	2001-12-12	0,00	0,00	0,0000	0,00	0
509	2001-12-13	0,00	0,00	0,0000	0,00	0
510	2001-12-14	0,00	0,00	0,0000	0,00	0
511	2001-12-17	0,00	0,00	0,0000	0,00	0
512	2001-12-18	0,00	0,00	0,0000	0,00	0
513	2001-12-19	0,00	0,00	0,0000	0,00	0
514	2001-12-20	0,00	0,00	0,0000	0,00	0
515	2001-12-21	0,00	0,00	0,0000	0,00	0
516	2001-12-24	0,00	0,00	0,0000	0,00	0
517	2001-12-25	0,00	0,00	0,0000	0,00	0
518	2001-12-26	0,00	0,00	0,0000	0,00	0
519	2001-12-27	0,00	0,00	0,0000	0,00	0
520	2001-12-28	0,00	0,00	0,0000	0,00	0
521	2001-12-31	0,00	0,00	0,0000	0,00	0
522	2002-01-01	0,00	0,00	0,0000	0,00	0
523	2002-01-02	0,00	0,00	0,0000	0,00	0
524	2002-01-03	0,00	0,00	0,0000	0,00	0
525	2002-01-04	0,00	0,00	0,0000	0,00	0
526	2002-01-07	0,00	0,00	0,0000	0,00	0
527	2002-01-08	0,00	0,00	0,0000	0,00	0
528	2002-01-09	0,00	0,00	0,0000	0,00	0
529	2002-01-10	0,00	0,00	0,0000	0,00	0
530	2002-01-11	0,00	0,00	0,0000	0,00	0
531	2002-01-14	0,00	0,00	0,0000	0,00	0
532	2002-01-15	0,00	0,00	0,0000	0,00	0
533	2002-01-16	0,00	0,00	0,0000	0,00	0
534	2002-01-17	0,00	0,00	0,0000	0,00	0
535	2002-01-18	0,00	0,00	0,0000	0,00	0
536	2002-01-21	0,00	0,00	0,0000	0,00	0
537	2002-01-22	0,00	0,00	0,0000	0,00	0
538	2002-01-23	0,00	0,00	0,0000	0,00	0
539	2002-01-24	0,00	0,00	0,0000	0,00	0
540	2002-01-25	0,00	0,00	0,0000	0,00	0
541	2002-01-28	0,00	0,00	0,0000	0,00	0
542	2002-01-29	0,00	0,00	0,0000	0,00	0
543	2002-01-30	0,00	0,00	0,0000	0,00	0
544	2002-01-31	0,00	0,00	0,0000	0,00	0
545	2002-02-01	0,00	0,00	0,0000	0,00	0
546	2002-02-04	0,00	0,00	0,0000	0,00	0
547	2002-02-05	0,00	0,00	0,0000	0,00	0
548	2002-02-06	0,00	0,00	0,0000	0,00	0
549	2002-02-07	0,00	0,00	0,0000	0,00	0
550	2002-02-08	0,00	0,00	0,0000	0,00	0
551	2002-02-11	0,00	0,00	0,0000	0,00	0
552	2002-02-12	0,00	0,00	0,0000	0,00	0
553	2002-02-13	0,00	0,00	0,0000	0,00	0
554	2002-02-14	0,00	0,00	0,0000	0,00	0
555	2002-02-15	0,00	0,00	0,0000	0,00	0
556	2002-02-18	0,00	0,00	0,0000	0,00	0
557	2002-02-19	0,00	0,00	0,0000	0,00	0
558	2002-02-20	0,00	0,00	0,0000	0,00	0
559	2002-02-21	0,00	0,00	0,0000	0,00	0
560	2002-02-22	0,00	0,00	0,0000	0,00	0
561	2002-02-25	0,00	0,00	0,0000	0,00	0
562	2002-02-26	0,00	0,00	0,0000	0,00	0
563	2002-02-27	0,00	0,00	0,0000	0,00	0
564	2002-02-28	0,00	0,00	0,0000	0,00	0
565	2002-03-01	0,00	0,00	0,0000	0,00	0
566	2002-03-04	0,00	0,00	0,0000	0,00	0
567	2002-03-05	0,00	0,00	0,0000	0,00	0
568	2002-03-06	0,00	0,00	0,0000	0,00	0
569	2002-03-07	0,00	0,00	0,0000	0,00	0
570	2002-03-08	0,00	0,00	0,0000	0,00	0
571	2002-03-11	0,00	0,00	0,0000	0,00	0
572	2002-03-12	0,00	0,00	0,0000	0,00	0
573	2002-03-13	0,00	0,00	0,0000	0,00	0
574	2002-03-14	0,00	0,00	0,0000	0,00	0
575	2002-03-15	0,00	0,00	0,0000	0,00	0
576	2002-03-18	0,00	0,00	0,0000	0,00	0
577	2002-03-19	0,00	0,00	0,0000	0,00	0
578	2002-03-20	0,00	0,00	0,0000	0,00	0
579	2002-03-21	0,00	0,00	0,0000	0,00	0
580	2002-03-22	0,00	0,00	0,0000	0,00	0
581	2002-03-25	0,00	0,00	0,0000	0,00	0
582	2002-03-26	0,00	0,00	0,0000	0,00	0
583	2002-03-27	0,00	0,00	0,0000	0,00	0
584	2002-03-28	0,00	0,00	0,0000	0,00	0
585	2002-03-29	0,00	0,00	0,0000	0,00	0
586	2002-04-01	0,00	0,00	0,0000	0,00	0
587	2002-04-02	0,00	0,00	0,0000	0,00	0
588	2002-04-03	0,00	0,00	0,0000	0,00	0
589	2002-04-04	0,00	0,00	0,0000	0,00	0
590	2002-04-05	0,00	0,00	0,0000	0,00	0
591	2002-04-08	0,00	0,00	0,0000	0,00	0
592	2002-04-09	0,00	0,00	0,0000	0,00	0
593	2002-04-10	0,00	0,00	0,0000	0,00	0
594	2002-04-11	0,00	0,00	0,0000	0,00	0
595	2002-04-12	0,00	0,00	0,0000	0,00	0
596	2002-04-15	0,00	0,00	0,0000	0,00	0
597	2002-04-16	0,00	0,00	0,0000	0,00	0
598	2002-04-17	0,00	0,00	0,0000	0,00	0
599	2002-04-18	0,00	0,00	0,0000	0,00	0
600	2002-04-19	0,00	0,00	0,0000	0,00	0
601	2002-04-22	0,00	0,00	0,0000	0,00	0
602	2002-04-23	0,00	0,00	0,0000	0,00	0
603	2002-04-24	0,00	0,00	0,0000	0,00	0
604	2002-04-25	0,00	0,00	0,0000	0,00	0
605	2002-04-26	0,00	0,00	0,0000	0,00	0
606	2002-04-29	0,00	0,00	0,0000	0,00	0
607	2002-04-30	0,00	0,00	0,0000	0,00	0
608	2002-05-01	0,00	0,00	0,0000	0,00	0
609	2002-05-02	0,00	0,00	0,0000	0,00	0
610	2002-05-03	0,00	0,00	0,0000	0,00	0
611	2002-05-06	0,00	0,00	0,0000	0,00	0
612	2002-05-07	0,00	0,00	0,0000	0,00	0
613	2002-05-08	0,00	0,00	0,0000	0,00	0
614	2002-05-09	0,00	0,00	0,0000	0,00	0
615	2002-05-10	0,00	0,00	0,0000	0,00	0
616	2002-05-13	0,00	0,00	0,0000	0,00	0
617	2002-05-14	0,00	0,00	0,0000	0,00	0
618	2002-05-15	0,00	0,00	0,0000	0,00	0
619	2002-05-16	0,00	0,00	0,0000	0,00	0
620	2002-05-17	0,00	0,00	0,0000	0,00	0
621	2002-05-20	0,00	0,00	0,0000	0,00	0
622	2002-05-21	0,00	0,00	0,0000	0,00	0
623	2002-05-22	0,00	0,00	0,0000	0,00	0
624	2002-05-23	0,00	0,00	0,0000	0,00	0
625	2002-05-24	0,00	0,00	0,0000	0,00	0
626	2002-05-27	0,00	0,00	0,0000	0,00	0
627	2002-05-28	0,00	0,00	0,0000	0,00	0
628	2002-05-29	0,00	0,00	0,0000	0,00	0
629	2002-05-30	0,00	0,00	0,0000	0,00	0
630	2002-05-31	0,00	0,00	0,0000	0,00	0
631	2002-06-03	0,00	0,00	0,0000	0,00	0
632	2002-06-04	0,00	0,00	0,0000	0,00	0
633	2002-06-05	0,00	0,00	0,0000	0,00	0
634	2002-06-06	0,00	0,00	0,0000	0,00	0
635	2002-06-07	0,00	0,00	0,0000	0,00	0
636	2002-06-10	0,00	0,00	0,0000	0,00	0
637	2002-06-11	0,00	0,00	0,0000	0,00	0
638	2002-06-12	0,00	0,00	0,0000	0,00	0
639	2002-06-13	0,00	0,00	0,0000	0,00	0
640	2002-06-14	0,00	0,00	0,0000	0,00	0
641	2002-06-17	0,00	0,00	0,0000	0,00	0
642	2002-06-18	0,00	0,00	0,0000	0,00	0
643	2002-06-19	0,00	0,00	0,0000	0,00	0
644	2002-06-20	0,00	0,00	0,0000	0,00	0
645	2002-06-21	0,00	0,00	0,0000	0,00	0
646	2002-06-24	0,00	0,00	0,0000	0,00	0
647	2002-06-25	0,00	0,00	0,0000	0,00	0
648	2002-06-26	0,00	0,00	0,0000	0,00	0
649	2002-06-27	0,00	0,00	0,0000	0,00	0
650	2002-06-28	0,00	0,00	0,0000	0,00	0
651	2002-07-01	0,00	0,00	0,0000	0,00	0
652	2002-07-02	0,00	0,00	0,0000	0,00	0
653	2002-07-03	0,00	0,00	0,0000	0,00	0
654	2002-07-04	0,00	0,00	0,0000	0,00	0
655	2002-07-05	0,00	0,00	0,0000	0,00	0
656	2002-07-08	0,00	0,00	0,0000	0,00	0
657	2002-07-09	0,00	0,00	0,0000	0,00	0
658	2002-07-10	0,00	0,00	0,0000	0,00	0
659	2002-07-11	0,00	0,00	0,0000	0,00	0
660	2002-07-12	0,00	0,00	0,0000	0,00	0
661	2002-07-15	0,00	0,00	0,0000	0,00	0
662	2002-07-16	0,00	0,00	0,0000	0,00	0
663	2002-07-17	0,00	0,00	0,0000	0,00	0
664	2002-07-18	0,00	0,00	0,0000	0,00	0
665	2002-07-19	0,00	0,00	0,0000	0,00	0
666	2002-07-22	0,00	0,00	0,0000	0,00	0
667	2002-07-23	0,00	0,00	0,0000	0,00	0
668	2002-07-24	0,00	0,00	0,0000	0,00	0
669	2002-07-25	0,00	0,00	0,0000	0,00	0
670	2002-07-26	0,00	0,00	0,0000	0,00	0
671	2002-07-29	0,00	0,00	0,0000	0,00	0
672	2002-07-30	0,00	0,00	0,0000	0,00	0
673	2002-07-31	0,00	0,00	0,0000	0,00	0
674	2002-08-01	0,00	0,00	0,0000	0,00	0
675	2002-08-02	0,00	0,00	0,0000	0,00	0
676	2002-08-05	0,00	0,00	0,0000	0,00	0
677	2002-08-06	0,00	0,00	0,0000	0,00	0
678	2002-08-07	0,00	0,00	0,0000	0,00	0
679	2002-08-08	0,00	0,00	0,0000	0,00	0
680	2002-08-09	0,00	0,00	0,0000	0,00	0
681	2002-08-12	0,00	0,00	0,0000	0,00	0
682	2002-08-13	0,00	0,00	0,0000	0,00	0
683	2002-08-14	0,00	0,00	0,0000	0,00	0
684	2002-08-15	0,00	0,00	0,0000	0,00	0
685	2002-08-16	0,00	0,00	0,0000	0,00	0
686	2002-08-19	0,00	0,00	0,0000	0,00	0
687	2002-08-20	0,00	0,00	0,0000	0,00	0
688	2002-08-21	0,00	0,00	0,0000	0,00	0
689	2002-08-22	0,00	0,00	0,0000	0,00	0
690	2002-08-23	0,00	0,00	0,0000	0,00	0
691	2002-08-26	0,00	0,00	0,0000	0,00	0
692	2002-08-27	0,00	0,00	0,0000	0,00	0
693	2002-08-28	0,00	0,00	0,0000	0,00	0
694	2002-08-29	0,00	0,00	0,0000	0,00	0
695	2002-08-30	0,00	0,00	0,0000	0,00	0
696	2002-09-02	0,00	0,00	0,0000	0,00	0
697	2002-09-03	0,00	0,00	0,0000	0,00	0
698	2002-09-04	0,00	0,00	0,0000	0,00	0
699	2002-09-05	0,00	0,00	0,0000	0,00	0
700	2002-09-06	0,00	0,00	0,0000	0,00	0
701	2002-09-09	0,00	0,00	0,0000	0,00	0
702	2002-09-10	0,00	0,00	0,0000	0,00	0
703	2002-09-11	0,00	0,00	0,0000	0,00	0
704	2002-09-12	0,00	0,00	0,0000	0,00	0
705	2002-09-13	0,00	0,00	0,0000	0,00	0
706	2002-09-16	0,00	0,00	0,0000	0,00	0
707	2002-09-17	0,00	0,00	0,0000	0,00	0
708	2002-09-18	0,00	0,00	0,0000	0,00	0
709	2002-09-19	0,00	0,00	0,0000	0,00	0
710	2002-09-20	0,00	0,00	0,0000	0,00	0
711	2002-09-23	0,00	0,00	0,0000	0,00	0
712	2002-09-24	0,00	0,00	0,0000	0,00	0
713	2002-09-25	0,00	0,00	0,0000	0,00	0
714	2002-09-26	0,00	0,00	0,0000	0,00	0
715	2002-09-27	0,00	0,00	0,0000	0,00	0
716	2002-09-30	0,00	0,00	0,0000	0,00	0
717	2002-10-01	0,00	0,00	0,0000	0,00	0
718	2002-10-02	0,00	0,00	0,0000	0,00	0
719	2002-10-03	0,00	0,00	0,0000	0,00	0
720	2002-10-04	0,00	0,00	0,0000	0,00	0
721	2002-10-07	0,00	0,00	0,0000	0,00	0
722	2002-10-08	0,00	0,00	0,0000	0,00	0
723	2002-10-09	0,00	0,00	0,0000	0,00	0
724	2002-10-10	0,00	0,00	0,0000	0,00	0
725	2002-10-11	0,00	0,00	0,0000	0,00	0
726	2002-10-14	0,00	0,00	0,0000	0,00	0
727	2002-10-15	0,00	0,00	0,0000	0,00	0
728	2002-10-16	0,00	0,00	0,0000	0,00	0
729	2002-10-17	0,00	0,00	0,0000	0,00	0
730	2002-10-18	0,00	0,00	0,0000	0,00	0
731	2002-10-21	0,00	0,00	0,0000	0,00	0
732	2002-10-22	0,00	0,00	0,0000	0,00	0
733	2002-10-23	0,00	0,00	0,0000	0,00	0
734	2002-10-24	0,00	0,00	0,0000	0,00	0
735	2002-10-25	0,00	0,00	0,0000	0,00	0
736	2002-10-28	0,00	0,00	0,0000	0,00	0
737	2002-10-29	0,00	0,00	0,0000	0,00	0
738	2002-10-30	0,00	0,00	0,0000	0,00	0
739	2002-10-31	0,00	0,00	0,0000	0,00	0
740	2002-11-01	0,00	0,00	0,0000	0,00	0
741	2002-11-04	0,00	0,00	0,0000	0,00	0
742	2002-11-05	0,00	0,00	0,0000	0,00	0
743	2002-11-06	0,00	0,00	0,0000	0,00	0
744	2002-11-07	0,00	0,00	0,0000	0,00	0
745	2002-11-08	0,00	0,00	0,0000	0,00	0
746	2002-11-11	0,00	0,00	0,0000	0,00	0
747	2002-11-12	0,00	0,00	0,0000	0,00	0
748	2002-11-13	0,00	0,00	0,0000	0,00	0
749	2002-11-14	0,00	0,00	0,0000	0,00	0
750	2002-11-15	0,00	0,00	0,0000	0,00	0
751	2002-11-18	0,00	0,00	0,0000	0,00	0
752	2002-11-19	0,00	0,00	0,0000	0,00	0
753	2002-11-20	0,00	0,00	0,0000	0,00	0
754	2002-11-21	0,00	0,00	0,0000	0,00	0
755	2002-11-22	0,00	0,00	0,0000	0,00	0
756	2002-11-25	0,00	0,00	0,0000	0,00	0
757	2002-11-26	0,00	0,00	0,0000	0,00	0
758	2002-11-27	0,00	0,00	0,0000	0,00	0
759	2002-11-28	0,00	0,00	0,0000	0,00	0
760	2002-11-29	0,00	0,00	0,0000	0,00	0
761	2002-12-02	0,00	0,00	0,0000	0,00	0
762	2002-12-03	0,00	0,00	0,0000	0,00	0
763	2002-12-04	0,00	0,00	0,0000	0,00	0
764	2002-12-05	0,00	0,00	0,0000	0,00	0
765	2002-12-06	0,00	0,00	0,0000	0,00	0
766	2002-12-09	0,00	0,00	0,0000	0,00	0
767	2002-12-10	0,00	0,00	0,0000	0,00	0
768	2002-12-11	0,00	0,00	0,0000	0,00	0
769	2002-12-12	0,00	0,00	0,0000	0,00	0
770	2002-12-13	0,00	0,00	0,0000	0,00	0
771	2002-12-16	0,00	0,00	0,0000	0,00	0
772	2002-12-17	0,00	0,00	0,0000	0,00	0
773	2002-12-18	0,00	0,00	0,0000	0,00	0
774	2002-12-19	0,00	0,00	0,0000	0,00	0
775	2002-12-20	0,00	0,00	0,0000	0,00	0
776	2002-12-23	0,00	0,00	0,0000	0,00	0
777	2002-12-24	0,00	0,00	0,0000	0,00	0
778	2002-12-25	0,00	0,00	0,0000	0,00	0
779	2002-12-26	0,00	0,00	0,0000	0,00	0
780	2002-12-27	0,00	0,00	0,0000	0,00	0
781	2002-12-30	0,00	0,00	0,0000	0,00	0
782	2002-12-31	0,00	0,00	0,0000	0,00	0
783	2003-01-01	0,00	0,00	0,0000	0,00	0
784	2003-01-02	0,00	0,00	0,0000	0,00	0
785	2003-01-03	0,00	0,00	0,0000	0,00	0
786	2003-01-06	0,00	0,00	0,0000	0,00	0
787	2003-01-07	0,00	0,00	0,0000	0,00	0
788	2003-01-08	0,00	0,00	0,0000	0,00	0
789	2003-01-09	0,00	0,00	0,0000	0,00	0
790	2003-01-10	0,00	0,00	0,0000	0,00	0
791	2003-01-13	0,00	0,00	0,0000	0,00	0
792	2003-01-14	0,00	0,00	0,0000	0,00	0
793	2003-01-15	0,00	0,00	0,0000	0,00	0
794	2003-01-16	0,00	0,00	0,0000	0,00	0
795	2003-01-17	0,00	0,00	0,0000	0,00	0
796	2003-01-20	0,00	0,00	0,0000	0,00	0
797	2003-01-21	0,00	0,00	0,0000	0,00	0
798	2003-01-22	0,00	0,00	0,0000	0,00	0
799	2003-01-23	0,00	0,00	0,0000	0,00	0
800	2003-01-24	0,00	0,00	0,0000	0,00	0
801	2003-01-27	0,00	0,00	0,0000	0,00	0
802	2003-01-28	0,00	0,00	0,0000	0,00	0
803	2003-01-29	0,00	0,00	0,0000	0,00	0
804	2003-01-30	0,00	0,00	0,0000	0,00	0
805	2003-01-31	0,00	0,00	0,0000	0,00	0
806	2003-02-03	0,00	0,00	0,0000	0,00	0
807	2003-02-04	0,00	0,00	0,0000	0,00	0
808	2003-02-05	0,00	0,00	0,0000	0,00	0
809	2003-02-06	0,00	0,00	0,0000	0,00	0
810	2003-02-07	0,00	0,00	0,0000	0,00	0
811	2003-02-10	0,00	0,00	0,0000	0,00	0
812	2003-02-11	0,00	0,00	0,0000	0,00	0
813	2003-02-12	0,00	0,00	0,0000	0,00	0
814	2003-02-13	0,00	0,00	0,0000	0,00	0
815	2003-02-14	0,00	0,00	0,0000	0,00	0
816	2003-02-17	0,00	0,00	0,0000	0,00	0
817	2003-02-18	0,00	0,00	0,0000	0,00	0
818	2003-02-19	0,00	0,00	0,0000	0,00	0
819	2003-02-20	0,00	0,00	0,0000	0,00	0
820	2003-02-21	0,00	0,00	0,0000	0,00	0
821	2003-02-24	0,00	0,00	0,0000	0,00	0
822	2003-02-25	0,00	0,00	0,0000	0,00	0
823	2003-02-26	0,00	0,00	0,0000	0,00	0
824	2003-02-27	0,00	0,00	0,0000	0,00	0
825	2003-02-28	0,00	0,00	0,0000	0,00	0
826	2003-03-03	0,00	0,00	0,0000	0,00	0
827	2003-03-04	0,00	0,00	0,0000	0,00	0
828	2003-03-05	0,00	0,00	0,0000	0,00	0
829	2003-03-06	0,00	0,00	0,0000	0,00	0
830	2003-03-07	0,00	0,00	0,0000	0,00	0
831	2003-03-10	0,00	0,00	0,0000	0,00	0
832	2003-03-11	0,00	0,00	0,0000	0,00	0
833	2003-03-12	0,00	0,00	0,0000	0,00	0
834	2003-03-13	0,00	0,00	0,0000	0,00	0
835	2003-03-14	0,00	0,00	0,0000	0,00	0
836	2003-03-17	0,00	0,00	0,0000	0,00	0
837	2003-03-18	0,00	0,00	0,0000	0,00	0
838	2003-03-19	0,00	0,00	0,0000	0,00	0
839	2003-03-20	0,00	0,00	0,0000	0,00	0
840	2003-03-21	0,00	0,00	0,0000	0,00	0
841	2003-03-24	0,00	0,00	0,0000	0,00	0
842	2003-03-25	0,00	0,00	0,0000	0,00	0
843	2003-03-26	0,00	0,00	0,0000	0,00	0
844	2003-03-27	0,00	0,00	0,0000	0,00	0
845	2003-03-28	0,00	0,00	0,0000	0,00	0
846	2003-03-31	0,00	0,00	0,0000	0,00	0
847	2003-04-01	0,00	0,00	0,0000	0,00	0
848	2003-04-02	0,00	0,00	0,0000	0,00	0
849	2003-04-03	0,00	0,00	0,0000	0,00	0
850	2003-04-04	0,00	0,00	0,0000	0,00	0
851	2003-04-07	0,00	0,00	0,0000	0,00	0
852	2003-04-08	0,00	0,00	0,0000	0,00	0
853	2003-04-09	0,00	0,00	0,0000	0,00	0
854	2003-04-10	0,00	0,00	0,0000	0,00	0
855	2003-04-11	0,00	0,00	0,0000	0,00	0
856	2003-04-14	0,00	0,00	0,0000	0,00	0
857	2003-04-15	0,00	0,00	0,0000	0,00	0
858	2003-04-16	0,00	0,00	0,0000	0,00	0
859	2003-04-17	0,00	0,00	0,0000	0,00	0
860	2003-04-18	0,00	0,00	0,0000	0,00	0
861	2003-04-21	0,00	0,00	0,0000	0,00	0
862	2003-04-22	0,00	0,00	0,0000	0,00	0
863	2003-04-23	0,00	0,00	0,0000	0,00	0
864	2003-04-24	0,00	0,00	0,0000	0,00	0
865	2003-04-25	0,00	0,00	0,0000	0,00	0
866	2003-04-28	0,00	0,00	0,0000	0,00	0
867	2003-04-29	0,00	0,00	0,0000	0,00	0
868	2003-04-30	0,00	0,00	0,0000	0,00	0
869	2003-05-01	0,00	0,00	0,0000	0,00	0
870	2003-05-02	0,00	0,00	0,0000	0,00	0
871	2003-05-05	0,00	0,00	0,0000	0,00	0
872	2003-05-06	0,00	0,00	0,0000	0,00	0
873	2003-05-07	0,00	0,00	0,0000	0,00	0
874	2003-05-08	0,00	0,00	0,0000	0,00	0
875	2003-05-09	0,00	0,00	0,0000	0,00	0
876	2003-05-12	0,00	0,00	0,0000	0,00	0
877	2003-05-13	0,00	0,00	0,0000	0,00	0
878	2003-05-14	0,00	0,00	0,0000	0,00	0
879	2003-05-15	0,00	0,00	0,0000	0,00	0
880	2003-05-16	0,00	0,00	0,0000	0,00	0
881	2003-05-19	0,00	0,00	0,0000	0,00	0
882	2003-05-20	0,00	0,00	0,0000	0,00	0
883	2003-05-21	0,00	0,00	0,0000	0,00	0
884	2003-05-22	0,00	0,00	0,0000	0,00	0
885	2003-05-23	0,00	0,00	0,0000	0,00	0
886	2003-05-26	0,00	0,00	0,0000	0,00	0
887	2003-05-27	0,00	0,00	0,0000	0,00	0
888	2003-05-28	0,00	0,00	0,0000	0,00	0
889	2003-05-29	0,00	0,00	0,0000	0,00	0
890	2003-05-30	0,00	0,00	0,0000	0,00	0
891	2003-06-02	0,00	0,00	0,0000	0,00	0
892	2003-06-03	0,00	0,00	0,0000	0,00	0
893	2003-06-04	0,00	0,00	0,0000	0,00	0
894	2003-06-05	0,00	0,00	0,0000	0,00	0
895	2003-06-06	0,00	0,00	0,0000	0,00	0
896	2003-06-09	0,00	0,00	0,0000	0,00	0
897	2003-06-10	0,00	0,00	0,0000	0,00	0
898	2003-06-11	0,00	0,00	0,0000	0,00	0
899	2003-06-12	0,00	0,00	0,0000	0,00	0
900	2003-06-13	0,00	0,00	0,0000	0,00	0
901	2003-06-16	0,00	0,00	0,0000	0,00	0
902	2003-06-17	0,00	0,00	0,0000	0,00	0
903	2003-06-18	0,00	0,00	0,0000	0,00	0
904	2003-06-19	0,00	0,00	0,0000	0,00	0
905	2003-06-20	0,00	0,00	0,0000	0,00	0
906	2003-06-23	0,00	0,00	0,0000	0,00	0
907	2003-06-24	0,00	0,00	0,0000	0,00	0
908	2003-06-25	0,00	0,00	0,0000	0,00	0
909	2003-06-26	0,00	0,00	0,0000	0,00	0
910	2003-06-27	0,00	0,00	0,0000	0,00	0
911	2003-06-30	0,00	0,00	0,0000	0,00	0
912	2003-07-01	0,00	0,00	0,0000	0,00	0
913	2003-07-02	0,00	0,00	0,0000	0,00	0
914	2003-07-03	0,00	0,00	0,0000	0,00	0
915	2003-07-04	0,00	0,00	0,0000	0,00	0
916	2003-07-07	0,00	0,00	0,0000	0,00	0
917	2003-07-08	0,00	0,00	0,0000	0,00	0
918	2003-07-09	0,00	0,00	0,0000	0,00	0
919	2003-07-10	0,00	0,00	0,0000	0,00	0
920	2003-07-11	0,00	0,00	0,0000	0,00	0
921	2003-07-14	0,00	0,00	0,0000	0,00	0
922	2003-07-15	0,00	0,00	0,0000	0,00	0
923	2003-07-16	0,00	0,00	0,0000	0,00	0
924	2003-07-17	0,00	0,00	0,0000	0,00	0
925	2003-07-18	0,00	0,00	0,0000	0,00	0
926	2003-07-21	0,00	0,00	0,0000	0,00	0
927	2003-07-22	0,00	0,00	0,0000	0,00	0
928	2003-07-23	0,00	0,00	0,0000	0,00	0
929	2003-07-24	0,00	0,00	0,0000	0,00	0
930	2003-07-25	0,00	0,00	0,0000	0,00	0
931	2003-07-28	0,00	0,00	0,0000	0,00	0
932	2003-07-29	0,00	0,00	0,0000	0,00	0
933	2003-07-30	0,00	0,00	0,0000	0,00	0
934	2003-07-31	0,00	0,00	0,0000	0,00	0
935	2003-08-01	0,00	0,00	0,0000	0,00	0
936	2003-08-04	0,00	0,00	0,0000	0,00	0
937	2003-08-05	0,00	0,00	0,0000	0,00	0
938	2003-08-06	0,00	0,00	0,0000	0,00	0
939	2003-08-07	0,00	0,00	0,0000	0,00	0
940	2003-08-08	0,00	0,00	0,0000	0,00	0
941	2003-08-11	0,00	0,00	0,0000	0,00	0
942	2003-08-12	0,00	0,00	0,0000	0,00	0
943	2003-08-13	0,00	0,00	0,0000	0,00	0
944	2003-08-14	0,00	0,00	0,0000	0,00	0
945	2003-08-15	0,00	0,00	0,0000	0,00	0
946	2003-08-18	0,00	0,00	0,0000	0,00	0
947	2003-08-19	0,00	0,00	0,0000	0,00	0
948	2003-08-20	0,00	0,00	0,0000	0,00	0
949	2003-08-21	0,00	0,00	0,0000	0,00	0
950	2003-08-22	0,00	0,00	0,0000	0,00	0
951	2003-08-25	0,00	0,00	0,0000	0,00	0
952	2003-08-26	0,00	0,00	0,0000	0,00	0
953	2003-08-27	0,00	0,00	0,0000	0,00	0
954	2003-08-28	0,00	0,00	0,0000	0,00	0
955	2003-08-29	0,00	0,00	0,0000	0,00	0
956	2003-09-01	0,00	0,00	0,0000	0,00	0
957	2003-09-02	0,00	0,00	0,0000	0,00	0
958	2003-09-03	0,00	0,00	0,0000	0,00	0
959	2003-09-04	0,00	0,00	0,0000	0,00	0
960	2003-09-05	0,00	0,00	0,0000	0,00	0
961	2003-09-08	0,00	0,00	0,0000	0,00	0
962	2003-09-09	0,00	0,00	0,0000	0,00	0
963	2003-09-10	0,00	0,00	0,0000	0,00	0
964	2003-09-11	0,00	0,00	0,0000	0,00	0
965	2003-09-12	0,00	0,00	0,0000	0,00	0
966	2003-09-15	0,00	0,00	0,0000	0,00	0
967	2003-09-16	0,00	0,00	0,0000	0,00	0
968	2003-09-17	0,00	0,00	0,0000	0,00	0
969	2003-09-18	0,00	0,00	0,0000	0,00	0
970	2003-09-19	0,00	0,00	0,0000	0,00	0
971	2003-09-22	0,00	0,00	0,0000	0,00	0
972	2003-09-23	0,00	0,00	0,0000	0,00	0
973	2003-09-24	0,00	0,00	0,0000	0,00	0
974	2003-09-25	0,00	0,00	0,0000	0,00	0
975	2003-09-26	0,00	0,00	0,0000	0,00	0
976	2003-09-29	0,00	0,00	0,0000	0,00	0
977	2003-09-30	0,00	0,00	0,0000	0,00	0
978	2003-10-01	0,00	0,00	0,0000	0,00	0
979	2003-10-02	0,00	0,00	0,0000	0,00	0
980	2003-10-03	0,00	0,00	0,0000	0,00	0
981	2003-10-06	0,00	0,00	0,0000	0,00	0
982	2003-10-07	0,00	0,00	0,0000	0,00	0
983	2003-10-08	0,00	0,00	0,0000	0,00	0
984	2003-10-09	0,00	0,00	0,0000	0,00	0
985	2003-10-10	0,00	0,00	0,0000	0,00	0
986	2003-10-13	0,00	0,00	0,0000	0,00	0
987	2003-10-14	0,00	0,00	0,0000	0,00	0
